StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,,,,
1284,17,Male,Caucasian,High School,5.14,5,Yes,Low,No,No,No,No,2.33,D,,,,
1285,16,Male,Caucasian,Bachelors,9.59,7,Yes,High,Yes,Yes,Yes,No,3.27,B,,,,
1286,17,Female,Caucasian,None,7.35,25,No,Low,No,No,No,No,0.35,F,,,,
1287,15,Male,Caucasian,Some College,18.28,12,Yes,Low,No,No,No,No,1.89,F,,,,
1288,15,Male,African American,Some College,7.37,17,No,Low,No,No,No,No,1.46,F,,,,
1289,15,Male,Caucasian,Some College,7.47,4,No,Moderate,Yes,No,No,No,2.55,C,,,,
1290,18,Male,Asian,None,7.67,5,No,Low,No,No,No,No,2.22,D,,,,
1291,15,Female,Caucasian,Higher than Bachelors,16.73,20,Yes,Very High,No,Yes,Yes,No,1.85,F,,,,
1292,17,Male,Caucasian,Some College,13.02,18,No,Very High,Yes,No,No,No,1.85,F,,,,
1293,15,Female,Caucasian,Some College,12.28,3,No,Very High,No,No,Yes,No,3.27,B,,,,
1294,16,Male,Caucasian,High School,6.68,6,Yes,None,No,No,No,Yes,2.55,C,,,,
1295,16,Male,Caucasian,Some College,16.36,3,No,Very High,No,No,No,No,3.1,B,,,,
1296,18,Female,Caucasian,Some College,0.77,24,No,Very High,No,No,Yes,No,0.66,F,,,,
1297,16,Male,Caucasian,None,17.42,10,Yes,Very High,No,Yes,No,No,3.09,B,,,,
1298,17,Female,Caucasian,High School,10.25,11,Yes,High,No,No,No,No,1.99,F,,,,
1299,15,Female,African American,Bachelors,7.97,13,Yes,High,No,Yes,No,No,2.61,C,,,,
1300,18,Male,African American,High School,9.94,12,Yes,Low,No,No,No,No,1.73,F,,,,
1301,15,Female,Caucasian,High School,13.35,28,No,High,Yes,No,No,No,1.11,F,,,,
1302,15,Female,Caucasian,Some College,0.26,9,No,None,Yes,No,No,No,1.65,F,,,,
1303,17,Female,Other,Some College,17.43,17,No,Moderate,No,No,No,No,1.34,F,,,,
1304,16,Female,African American,None,8.93,15,No,Very High,No,No,No,No,1.98,F,,,,
1305,16,Female,African American,Some College,6.86,4,No,Moderate,No,Yes,Yes,No,3.06,B,,,,
1306,15,Female,Caucasian,High School,2.76,7,Yes,Low,No,No,No,No,2.39,D,,,,
1307,18,Female,Asian,None,8.79,13,No,Very High,No,No,No,No,2.08,D,,,,
1308,16,Female,Asian,None,9.93,4,No,Very High,No,Yes,No,Yes,3.65,A,,,,
1309,18,Male,African American,Bachelors,8.07,25,No,Low,Yes,No,No,No,0.32,F,,,,
1310,16,Male,Other,High School,13.57,27,No,High,No,Yes,No,No,1.13,F,,,,
1311,18,Female,Caucasian,None,8.42,23,No,Moderate,Yes,No,No,No,0.63,F,,,,
1312,17,Male,Caucasian,Some College,19.23,7,No,Moderate,No,No,Yes,Yes,3.16,B,,,,
1313,18,Female,Asian,Bachelors,11.99,24,No,Low,No,No,No,No,0.68,F,,,,
1314,17,Female,Asian,High School,16.15,25,No,None,No,No,No,No,0.8,F,,,,
1315,17,Male,Caucasian,Some College,2.19,5,Yes,Low,No,Yes,No,No,2.84,C,,,,
1316,18,Female,Caucasian,None,7.95,15,Yes,None,No,Yes,No,No,1.25,F,,,,
1317,17,Female,Caucasian,Some College,6.74,27,No,Very High,No,No,No,No,0.53,F,,,,
1318,15,Female,Caucasian,Some College,11.39,3,Yes,High,Yes,No,No,No,3.19,B,,,,
1319,17,Female,Asian,Some College,17.22,11,No,High,No,No,Yes,No,2.82,C,,,,
1320,16,Male,African American,High School,1.57,10,No,High,No,No,No,No,2.16,D,,,,
1321,18,Female,Caucasian,High School,1.45,2,No,Low,Yes,No,No,No,2.72,C,,,,
1322,15,Female,Caucasian,High School,17.01,11,No,Very High,Yes,No,No,No,2.63,C,,,,
1323,18,Female,Caucasian,High School,4.26,29,Yes,High,Yes,Yes,No,No,0.91,F,,,,
1324,16,Male,Caucasian,None,13.38,4,No,Moderate,No,No,No,No,2.61,C,,,,
1325,16,Female,African American,Some College,10.86,5,Yes,Low,No,Yes,No,No,2.98,C,,,,
1326,16,Male,Other,Higher than Bachelors,16.66,18,No,High,No,No,No,No,1.63,F,,,,
1327,17,Male,Asian,Higher than Bachelors,2.5,17,No,High,No,Yes,No,No,1.36,F,,,,
1328,17,Female,Caucasian,Bachelors,2.6,15,Yes,High,No,No,No,No,1.92,F,,,,
1329,18,Female,Asian,Some College,11.14,22,No,None,No,No,No,No,1.01,F,,,,
1330,18,Male,Asian,Some College,18.93,10,No,Low,Yes,Yes,No,No,2.33,D,,,,
1331,15,Female,Asian,High School,8.3,4,No,Moderate,Yes,Yes,Yes,No,3.39,B,,,,
1332,15,Male,Caucasian,Some College,6.54,8,No,High,No,Yes,No,No,2.38,D,,,,
1333,18,Male,Caucasian,Some College,12.13,2,No,None,No,No,No,No,2.78,C,,,,
1334,17,Female,Caucasian,Some College,18.61,29,No,Moderate,No,Yes,No,Yes,0.53,F,,,,
1335,16,Female,Caucasian,Some College,16.74,7,No,Moderate,No,No,No,No,2.54,C,,,,
1336,18,Male,Caucasian,High School,19.91,5,No,High,No,No,No,No,3.01,B,,,,
1337,15,Male,Caucasian,High School,0.45,3,No,Moderate,Yes,No,No,No,2.99,C,,,,
1338,17,Male,Caucasian,Bachelors,2.26,11,No,Moderate,No,Yes,No,No,1.95,F,,,,
1339,18,Male,Asian,None,12.19,11,No,High,No,No,No,No,2.15,D,,,,
1340,18,Female,Caucasian,Some College,16.41,24,No,Very High,No,No,No,Yes,1.18,F,,,,
1341,17,Female,Caucasian,Bachelors,5.7,20,No,Low,Yes,No,No,No,1.4,F,,,,
1342,18,Female,Other,Some College,4.78,15,No,Low,Yes,No,Yes,No,1.76,F,,,,
1343,17,Female,Other,Some College,15.74,9,No,Very High,Yes,No,Yes,No,2.9,C,,,,
1344,16,Female,Asian,High School,1.13,21,No,Moderate,No,No,No,No,1.03,F,,,,
1345,17,Male,Other,High School,7.39,13,No,High,No,No,No,Yes,1.91,F,,,,
1346,17,Female,African American,Bachelors,10.12,12,No,High,No,No,No,No,1.88,F,,,,
1347,17,Female,Other,Some College,11.21,8,No,Low,No,Yes,Yes,No,2.61,C,,,,
1348,18,Female,Caucasian,Some College,14.57,6,No,High,Yes,No,Yes,No,3.11,B,,,,
1349,18,Female,Caucasian,None,7.1,11,No,High,No,No,No,No,1.39,F,,,,
1350,17,Female,Caucasian,None,12.25,4,No,Moderate,No,No,No,No,2.83,C,,,,
1351,18,Male,Caucasian,Higher than Bachelors,11.71,17,No,None,No,No,Yes,No,1.09,F,,,,
1352,15,Male,Caucasian,High School,10.95,3,No,Very High,No,No,No,No,2.87,C,,,,
1353,15,Male,African American,Some College,12.81,1,No,Moderate,No,Yes,No,No,2.9,C,,,,
1354,18,Female,Asian,None,5.19,2,Yes,High,No,No,No,No,3.18,B,,,,
1355,18,Male,African American,Some College,1.69,25,No,High,No,No,No,No,0.47,F,,,,
1356,17,Male,Caucasian,Bachelors,2.39,11,Yes,Moderate,No,No,No,No,2.21,D,,,,
1357,16,Female,Asian,Some College,4.49,2,Yes,High,Yes,Yes,No,No,3.38,B,,,,
1358,18,Female,African American,High School,10,3,No,Very High,No,Yes,No,No,3.2,B,,,,
1359,15,Female,Caucasian,Some College,16.81,5,No,Moderate,No,No,Yes,No,3.35,B,,,,
1360,17,Male,African American,Some College,14.03,11,No,Moderate,No,No,No,No,1.73,F,,,,
1361,18,Male,Caucasian,Some College,15.78,18,No,Very High,Yes,No,No,No,2.22,D,,,,
1362,15,Female,Caucasian,Bachelors,7.02,9,No,Low,Yes,No,No,Yes,2,D,,,,
1363,15,Female,Other,Some College,8.09,29,Yes,None,No,No,No,No,0.72,F,,,,
1364,16,Male,Caucasian,Bachelors,7.87,0,Yes,Very High,No,No,Yes,No,3.88,A,,,,
1365,17,Male,Caucasian,Some College,3.84,16,No,High,Yes,No,Yes,No,1.69,F,,,,
1366,17,Female,Asian,High School,1.22,15,No,Very High,Yes,Yes,No,Yes,1.76,F,,,,
1367,16,Female,Asian,High School,11.82,8,No,None,No,No,No,No,2.14,D,,,,
1368,16,Male,Caucasian,High School,19.78,24,Yes,Low,No,Yes,No,No,0.91,F,,,,
1369,17,Female,Caucasian,Bachelors,3.34,20,Yes,Low,No,No,No,No,1.14,F,,,,
1370,17,Male,Caucasian,Some College,0.93,8,Yes,High,Yes,No,No,Yes,2.35,D,,,,
1371,18,Male,African American,Some College,15.59,26,No,High,No,No,No,No,0.62,F,,,,
1372,18,Male,Caucasian,High School,5.05,22,No,Moderate,No,No,Yes,No,0.34,F,,,,
1373,16,Male,Caucasian,High School,16.59,8,No,None,No,No,No,No,2.22,D,,,,
1374,18,Female,Other,Some College,14.08,11,No,High,No,No,No,Yes,2.33,D,,,,
1375,15,Female,African American,Some College,18.91,22,Yes,Moderate,Yes,No,No,No,1.62,F,,,,
1376,18,Male,Caucasian,High School,8.18,8,Yes,Low,Yes,No,No,No,2.2,D,,,,
1377,18,Male,African American,Some College,13.24,14,No,Very High,No,Yes,No,No,2.58,C,,,,
1378,15,Male,African American,None,9.3,1,No,Low,Yes,No,No,No,3,C,,,,
1379,16,Male,Caucasian,High School,12.61,10,No,High,No,No,Yes,No,2.37,D,,,,
1380,15,Male,Caucasian,Some College,8.99,10,Yes,High,Yes,No,No,No,2.83,C,,,,
1381,18,Female,Asian,High School,3.77,7,No,Moderate,Yes,Yes,No,Yes,2.53,C,,,,
1382,16,Female,Caucasian,Higher than Bachelors,10.16,22,No,Low,Yes,No,No,No,1.04,F,,,,
1383,18,Female,African American,High School,10.57,5,No,Moderate,Yes,No,No,Yes,2.66,C,,,,
1384,15,Female,Caucasian,High School,16.21,20,No,High,No,No,No,No,1.6,F,,,,
1385,15,Male,Caucasian,High School,14.71,19,Yes,Low,Yes,No,No,No,1.8,F,,,,
1386,18,Male,Caucasian,Some College,13.28,6,No,High,No,No,No,No,2.66,C,,,,
1387,17,Male,Caucasian,Some College,2.27,2,No,Very High,No,No,No,No,3,C,,,,
1388,17,Male,Caucasian,Some College,14.41,7,No,Very High,No,No,Yes,No,2.98,C,,,,
1389,15,Male,Caucasian,None,10.01,17,No,Moderate,No,No,No,No,1.38,F,,,,
1390,15,Female,Asian,None,17.88,16,No,High,Yes,No,No,Yes,1.85,F,,,,
1391,17,Male,Other,Some College,18.4,10,No,Very High,No,No,No,No,2.44,D,,,,
1392,17,Female,Asian,Bachelors,1.1,1,No,Moderate,Yes,No,No,No,2.86,C,,,,
1393,18,Female,Asian,Bachelors,16.41,24,Yes,Low,Yes,No,No,No,1.21,F,,,,
1394,18,Female,Caucasian,None,0.75,20,No,Low,Yes,Yes,No,No,0.9,F,,,,
1395,17,Female,Other,Some College,7.34,26,No,Low,No,No,No,No,0.27,F,,,,
1396,18,Male,Caucasian,Bachelors,10.85,23,No,High,No,No,Yes,No,0.67,F,,,,
1397,18,Female,Other,High School,2.96,18,No,Moderate,No,No,No,No,1.09,F,,,,
1398,16,Female,Other,Bachelors,14.93,6,No,High,No,No,No,No,2.81,C,,,,
1399,18,Female,Asian,High School,0.17,17,Yes,High,Yes,No,No,Yes,1.87,F,,,,
1400,15,Male,Other,Bachelors,3.37,7,No,High,Yes,Yes,No,No,3.04,B,,,,
1401,18,Male,African American,Some College,11.62,13,No,High,No,No,No,Yes,2.14,D,,,,
1402,18,Male,Caucasian,Bachelors,14.29,6,No,None,Yes,No,Yes,No,3.04,B,,,,
1403,17,Female,Caucasian,Some College,18.33,27,No,High,No,Yes,No,No,0.99,F,,,,
1404,15,Female,African American,High School,14.11,20,No,Moderate,No,No,No,No,1.23,F,,,,
1405,18,Male,Caucasian,Bachelors,13.44,27,No,Moderate,No,Yes,No,No,0.86,F,,,,
1406,18,Female,African American,High School,7.89,26,No,None,No,No,No,No,0.12,F,,,,
1407,16,Male,Other,High School,0.03,3,No,Very High,Yes,No,No,No,2.93,C,,,,
1408,18,Male,Caucasian,Some College,2.4,16,No,Very High,Yes,No,No,No,2.05,D,,,,
1409,18,Female,Asian,Some College,10.69,4,No,Moderate,Yes,No,No,No,3.07,B,,,,
1410,16,Female,Other,Bachelors,13.5,11,No,Moderate,No,Yes,No,No,2.44,D,,,,
1411,17,Female,Other,High School,8.35,8,No,High,No,Yes,No,No,2.43,D,,,,
1412,18,Female,Other,Some College,14.61,25,No,Low,No,No,No,No,0.78,F,,,,
1413,16,Male,African American,Some College,10.44,19,Yes,Low,Yes,Yes,Yes,No,1.88,F,,,,
1414,15,Male,Other,None,1.48,12,No,High,No,No,No,No,1.6,F,,,,
1415,17,Male,Asian,High School,3.84,24,No,Low,No,Yes,No,No,0.7,F,,,,
1416,15,Male,Caucasian,High School,16.8,27,No,Moderate,Yes,Yes,No,No,0.76,F,,,,
1417,15,Male,Caucasian,High School,14.5,17,Yes,Moderate,Yes,No,No,No,1.5,F,,,,
1418,16,Female,Asian,Higher than Bachelors,17.9,19,Yes,Moderate,Yes,No,No,No,1.53,F,,,,
1419,18,Male,Caucasian,Some College,2.35,8,No,Low,Yes,Yes,No,No,2.27,D,,,,
1420,16,Male,African American,Some College,19.8,3,No,Moderate,No,No,No,No,3.4,B,,,,
1421,16,Male,African American,Higher than Bachelors,4.19,20,Yes,Moderate,No,Yes,No,No,1.44,F,,,,
1422,16,Female,Caucasian,High School,0.24,26,No,Moderate,No,No,Yes,No,0.34,F,,,,
1423,16,Female,African American,Bachelors,19.95,7,No,High,No,No,No,No,3.11,B,,,,
1424,17,Female,Asian,Some College,5.62,0,Yes,Very High,No,No,Yes,No,3.77,A,,,,
1425,18,Female,Caucasian,Bachelors,13.36,16,No,Low,No,No,No,No,1.66,F,,,,
1426,15,Male,Caucasian,High School,3.53,24,No,High,Yes,No,No,Yes,1.05,F,,,,
1427,15,Male,Caucasian,Bachelors,11.6,8,Yes,Low,No,No,Yes,No,2.54,C,,,,
1428,18,Female,Caucasian,High School,18.08,19,No,Moderate,No,No,No,Yes,1.4,F,,,,
1429,15,Female,Other,High School,6.4,12,No,Moderate,Yes,Yes,No,No,2.03,D,,,,
1430,18,Male,Caucasian,Some College,13.41,1,No,Moderate,No,No,No,No,3.27,B,,,,
1431,15,Male,African American,High School,3.76,12,No,High,Yes,Yes,No,No,2.02,D,,,,
1432,16,Female,Caucasian,Some College,12.5,8,No,Moderate,Yes,No,No,No,2.4,D,,,,
1433,15,Female,Caucasian,Some College,6.73,29,No,Moderate,Yes,No,No,No,0.29,F,,,,
1434,18,Female,Asian,Some College,4.22,19,No,High,No,Yes,Yes,No,1.55,F,,,,
1435,18,Female,Asian,High School,6.26,5,Yes,Low,Yes,No,No,No,2.91,C,,,,
1436,18,Male,Caucasian,None,3.58,27,No,Low,No,Yes,No,No,0.25,F,,,,
1437,18,Male,Caucasian,High School,18.04,0,Yes,None,Yes,No,No,No,3.42,B,,,,
1438,18,Male,Caucasian,Some College,7.94,27,Yes,Low,No,No,No,No,0.58,F,,,,
1439,17,Female,Caucasian,High School,4.91,24,No,Moderate,No,Yes,No,No,0.93,F,,,,
1440,17,Female,African American,High School,8.97,4,No,Moderate,Yes,No,Yes,No,2.68,C,,,,
1441,15,Male,Caucasian,High School,6.41,2,Yes,Low,No,No,No,Yes,3.11,B,,,,
1442,18,Male,Caucasian,None,14.89,3,No,None,Yes,No,No,Yes,2.78,C,,,,
1443,15,Male,Caucasian,Some College,19.42,0,No,High,No,Yes,Yes,Yes,4,A,,,,
1444,18,Male,Other,Bachelors,8.76,13,No,High,Yes,Yes,Yes,No,2.33,D,,,,
1445,18,Female,Other,High School,17.22,8,Yes,Very High,Yes,No,No,No,3.07,B,,,,
1446,17,Male,Caucasian,Some College,11.32,29,No,Very High,No,Yes,No,No,0.87,F,,,,
1447,17,Male,Asian,Some College,3.14,23,No,Very High,No,Yes,No,Yes,1.52,F,,,,
1448,16,Male,Caucasian,Some College,13.81,3,No,High,Yes,Yes,Yes,Yes,3.29,B,,,,
1449,17,Male,Caucasian,Some College,10.27,17,Yes,High,Yes,No,No,No,2.18,D,,,,
1450,16,Male,Asian,Some College,13.01,13,No,Low,No,No,No,No,1.85,F,,,,
1451,16,Male,Other,Some College,17.79,24,No,High,Yes,Yes,No,Yes,1.48,F,,,,
1452,16,Male,Other,None,8.81,3,No,None,No,No,No,No,2.88,C,,,,
1453,16,Female,African American,Some College,18.02,24,No,High,No,Yes,Yes,No,1.06,F,,,,
1454,16,Female,Caucasian,Some College,15.01,9,No,Moderate,No,No,No,Yes,2.57,C,,,,
1455,15,Female,Asian,None,9.77,2,No,High,Yes,No,Yes,No,3.59,A,,,,
1456,17,Female,Caucasian,High School,12.06,22,No,None,Yes,Yes,No,Yes,1.3,F,,,,
1457,16,Male,African American,Higher than Bachelors,6.51,6,Yes,Moderate,No,Yes,Yes,No,3.21,B,,,,
1458,18,Female,Caucasian,Some College,19.67,9,No,Moderate,No,No,No,No,2.54,C,,,,
1459,17,Female,African American,Some College,13.35,12,No,Low,Yes,No,No,No,1.99,F,,,,
1460,17,Male,Caucasian,Bachelors,0.88,3,Yes,Moderate,No,Yes,Yes,No,3,B,,,,
1461,16,Male,Caucasian,Some College,6.53,17,No,None,Yes,Yes,No,No,1.51,F,,,,
1462,15,Female,Other,Some College,12.47,10,No,Moderate,No,No,No,Yes,2.17,D,,,,
1463,16,Female,Caucasian,Some College,1.13,24,Yes,Moderate,No,No,No,Yes,0.64,F,,,,
1464,15,Male,African American,Bachelors,0.48,3,No,High,No,Yes,No,No,2.75,C,,,,
1465,18,Female,Caucasian,Some College,9,23,No,Moderate,Yes,No,Yes,No,1.04,F,,,,
1466,17,Male,Caucasian,Some College,6.65,13,No,Moderate,Yes,Yes,No,No,2.26,D,,,,
1467,18,Male,Caucasian,High School,8.77,17,No,Very High,No,No,No,No,1.67,F,,,,
1468,15,Male,Caucasian,Higher than Bachelors,5.25,7,No,Moderate,No,No,No,No,2.5,D,,,,
1469,15,Male,Asian,Some College,3.29,26,Yes,Moderate,No,No,No,No,0.28,F,,,,
1470,18,Female,Caucasian,None,13.78,9,No,Moderate,Yes,No,No,No,2.64,C,,,,
1471,15,Male,Other,Bachelors,10.29,4,No,High,Yes,Yes,No,Yes,3.06,B,,,,
1472,18,Male,African American,Some College,4,22,No,Moderate,Yes,Yes,No,No,1.36,F,,,,
1473,17,Female,Caucasian,None,6.39,6,Yes,Moderate,Yes,No,Yes,No,3.24,B,,,,
1474,18,Male,African American,Some College,11.84,11,Yes,High,Yes,Yes,No,No,2.57,C,,,,
1475,17,Female,African American,Some College,1.44,24,No,None,No,No,No,No,0,F,,,,
1476,18,Female,Asian,Bachelors,2.95,2,Yes,High,No,Yes,No,Yes,3.14,B,,,,
1477,15,Female,Caucasian,High School,1.46,25,Yes,Moderate,Yes,No,No,No,1.05,F,,,,
1478,18,Male,Caucasian,Bachelors,16.25,3,No,Moderate,No,No,No,Yes,2.87,C,,,,
1479,15,Female,Asian,Some College,15.05,9,No,High,No,No,No,No,2.64,C,,,,
1480,18,Female,Other,None,15.07,3,No,Low,No,No,No,No,2.67,C,,,,
1481,18,Male,Asian,Higher than Bachelors,14.33,14,Yes,High,No,Yes,Yes,No,2.79,C,,,,
1482,16,Female,Caucasian,Some College,13.39,28,Yes,Very High,No,No,No,Yes,1.19,F,,,,
1483,15,Female,Asian,High School,9.54,9,No,Moderate,No,No,No,No,2.52,C,,,,
1484,16,Female,Caucasian,Some College,12.85,20,No,Very High,No,No,Yes,No,1.6,F,,,,
1485,15,Female,Caucasian,Bachelors,0.77,29,No,None,No,No,No,No,0,F,,,,
1486,16,Female,Caucasian,High School,12.43,21,Yes,High,No,No,Yes,No,1.6,F,,,,
1487,17,Male,African American,High School,15.56,15,Yes,Moderate,Yes,No,No,No,2.22,D,,,,
1488,18,Female,Caucasian,High School,10.01,14,No,Moderate,No,No,No,Yes,1.62,F,,,,
1489,15,Female,Caucasian,High School,7.15,18,No,Low,Yes,Yes,No,Yes,1.68,F,,,,
1490,15,Male,Asian,Some College,5.55,28,No,Moderate,Yes,No,No,No,0.21,F,,,,
1491,18,Male,Caucasian,Some College,12.86,19,Yes,Low,Yes,No,No,No,1.56,F,,,,
1492,15,Male,Caucasian,High School,13.86,18,No,Very High,Yes,Yes,No,No,2.15,D,,,,
1493,15,Female,Caucasian,High School,17.42,17,No,High,No,Yes,No,No,2.07,D,,,,
1494,16,Male,Other,High School,6.85,25,Yes,Low,No,Yes,No,No,0.57,F,,,,
1495,15,Female,African American,Bachelors,15.4,11,No,Low,Yes,No,No,No,2.16,D,,,,
1496,17,Female,Caucasian,High School,11.23,24,Yes,High,No,No,Yes,No,1.29,F,,,,
1497,17,Male,Asian,Higher than Bachelors,17.66,15,No,Moderate,No,Yes,Yes,No,2.34,D,,,,
1498,18,Male,Asian,Some College,10.56,0,No,Low,No,No,No,No,2.92,C,,,,
1499,15,Female,Caucasian,High School,10.35,15,Yes,Moderate,Yes,No,Yes,No,2.19,D,,,,
1500,18,Male,African American,Bachelors,11.56,1,No,Moderate,No,No,No,No,3.07,B,,,,
1501,17,Female,Asian,Some College,14.99,23,No,Low,No,No,No,No,1.01,F,,,,
1502,15,Male,African American,Some College,19.29,14,No,High,Yes,Yes,No,No,2.12,D,,,,
1503,15,Male,Caucasian,Higher than Bachelors,1.47,6,No,High,Yes,No,No,No,2.62,C,,,,
1504,18,Male,Asian,None,1.07,27,No,None,No,Yes,Yes,No,0.42,F,,,,
1505,17,Female,African American,None,18.75,0,Yes,Very High,Yes,No,No,No,3.95,A,,,,
1506,15,Male,Caucasian,Some College,10.6,4,Yes,Moderate,No,Yes,No,No,3.02,B,,,,
1507,18,Female,Caucasian,High School,12.3,9,Yes,Low,Yes,No,No,No,2.81,C,,,,
1508,17,Female,Caucasian,High School,9.65,21,No,Low,No,No,No,No,0.77,F,,,,
1509,18,Female,Caucasian,None,1.87,20,Yes,Low,No,No,No,No,0.89,F,,,,
1510,16,Female,Asian,None,15.36,3,Yes,Moderate,Yes,Yes,No,No,3.67,A,,,,
1511,15,Male,Caucasian,Some College,14.94,13,No,Low,No,Yes,No,No,1.4,F,,,,
1512,16,Female,Caucasian,High School,6.23,12,No,Moderate,No,No,No,Yes,1.42,F,,,,
1513,17,Female,African American,Some College,6.12,0,No,Low,Yes,No,No,Yes,3.15,B,,,,
1514,16,Male,Caucasian,Some College,16.76,15,Yes,High,No,Yes,No,Yes,2.35,D,,,,
1515,16,Female,Other,Some College,1.45,22,No,High,Yes,Yes,No,No,1.16,F,,,,
1516,17,Male,Caucasian,None,17.62,8,Yes,Moderate,No,No,No,No,2.65,C,,,,
1517,18,Female,Caucasian,Some College,5.13,21,No,High,No,Yes,Yes,No,1.3,F,,,,
1518,16,Male,Caucasian,None,11.86,15,Yes,Very High,Yes,No,No,No,2.64,C,,,,
1519,18,Female,Caucasian,Some College,18.72,18,No,High,No,No,No,No,1.74,F,,,,
1520,16,Male,Caucasian,Bachelors,13.56,14,No,Moderate,No,No,No,No,2.02,D,,,,
1521,18,Female,Asian,Some College,8.29,25,No,Moderate,No,Yes,No,No,0.72,F,,,,
1522,17,Female,Other,Some College,13.79,13,No,High,Yes,No,No,No,2.27,D,,,,
1523,16,Male,Caucasian,Some College,6.88,19,Yes,Low,No,No,No,No,1.27,F,,,,
1524,17,Male,African American,High School,5.55,9,Yes,Moderate,No,Yes,No,No,2.62,C,,,,
1525,16,Male,Asian,Bachelors,19.93,20,No,Moderate,No,No,No,No,1.23,F,,,,
1526,17,Male,Asian,Bachelors,15.02,11,No,High,No,Yes,No,Yes,2.5,D,,,,
1527,17,Female,Caucasian,High School,12.89,27,No,High,No,Yes,No,No,0.7,F,,,,
1528,16,Female,Caucasian,Some College,7.11,0,No,Moderate,Yes,Yes,Yes,No,3.86,A,,,,
1529,16,Male,Caucasian,Bachelors,0.98,20,No,Low,Yes,No,Yes,No,0.68,F,,,,
1530,16,Female,Asian,Higher than Bachelors,0.62,16,Yes,Very High,No,No,No,No,1.89,F,,,,
1531,15,Male,Asian,Some College,11.08,8,Yes,None,No,Yes,No,No,2.33,D,,,,
1532,18,Male,Caucasian,Some College,15.24,22,No,None,Yes,No,Yes,No,0.88,F,,,,
1533,15,Female,Caucasian,High School,10.75,18,No,Moderate,No,No,Yes,No,1.41,F,,,,
1534,15,Female,Other,Higher than Bachelors,16.82,24,No,High,No,Yes,Yes,Yes,1.66,F,,,,
1535,17,Female,Asian,High School,0.67,17,No,High,Yes,No,No,No,1.34,F,,,,
1536,16,Female,Other,Some College,7.34,27,No,Very High,Yes,Yes,No,No,0.66,F,,,,
1537,18,Female,Asian,High School,4.74,6,No,Low,No,No,Yes,No,2.15,D,,,,
1538,17,Female,Caucasian,High School,8.95,8,No,Moderate,No,No,Yes,No,2.44,D,,,,
1539,15,Female,African American,Some College,1.45,21,No,Low,No,No,No,No,0.27,F,,,,
1540,16,Male,African American,Higher than Bachelors,19.08,25,No,High,No,No,Yes,No,1.32,F,,,,
1541,17,Male,Caucasian,None,4.47,20,No,Moderate,Yes,No,No,No,0.82,F,,,,
1542,16,Male,African American,Some College,18.45,11,No,None,No,Yes,No,No,2.06,D,,,,
1543,17,Male,Asian,None,8.52,6,Yes,High,Yes,No,No,No,3.22,B,,,,
1544,16,Male,Caucasian,High School,19.71,13,Yes,Moderate,No,No,No,No,2.24,D,,,,
1545,15,Female,Asian,Some College,11.08,14,Yes,Moderate,No,Yes,No,No,1.91,F,,,,
1546,18,Male,African American,Some College,18.62,14,No,High,No,No,Yes,No,2.24,D,,,,
1547,15,Male,Other,High School,0.11,5,No,Low,Yes,No,No,No,2.25,D,,,,
1548,18,Male,Caucasian,High School,14.96,20,No,Low,Yes,Yes,Yes,No,1.89,F,,,,
1549,16,Male,Caucasian,None,18.06,13,No,Low,No,No,Yes,No,2.21,D,,,,
1550,17,Male,African American,High School,2.79,1,Yes,Moderate,No,Yes,No,No,3.34,B,,,,
1551,15,Male,Caucasian,Higher than Bachelors,1.92,7,No,Low,Yes,Yes,No,No,2.41,D,,,,
1552,18,Male,Asian,Bachelors,8.49,12,No,High,No,Yes,No,No,2.16,D,,,,
1553,15,Female,Asian,High School,18.67,22,No,Low,No,Yes,No,No,1.17,F,,,,
1554,18,Female,Caucasian,Some College,10.85,5,No,Very High,No,No,No,No,2.58,C,,,,
1555,15,Male,African American,Bachelors,10.55,4,Yes,Low,No,Yes,No,No,3.02,B,,,,
1556,18,Female,African American,None,2.82,4,No,Low,Yes,Yes,No,Yes,2.58,C,,,,
1557,18,Female,Caucasian,Bachelors,0.02,24,No,Low,No,No,No,No,0.23,F,,,,
1558,16,Female,Other,Bachelors,16.2,0,No,High,Yes,No,No,No,3.65,A,,,,
1559,18,Female,Asian,None,1.75,8,Yes,Moderate,Yes,Yes,No,No,2.61,C,,,,
1560,16,Male,African American,High School,12.68,5,No,High,Yes,No,Yes,No,3.37,B,,,,
1561,18,Female,Asian,Higher than Bachelors,18.29,19,No,High,No,Yes,No,No,1.58,F,,,,
1562,17,Female,Caucasian,Some College,4.17,25,No,Very High,No,No,Yes,No,0.78,F,,,,
1563,17,Female,Other,None,13.31,29,Yes,High,No,No,Yes,No,0.78,F,,,,
1564,17,Male,African American,High School,1.57,6,No,None,No,No,Yes,No,2.33,D,,,,
1565,18,Male,Asian,Some College,12.08,8,No,High,Yes,No,No,No,2.72,C,,,,
1566,16,Male,Asian,Some College,3.28,4,Yes,Very High,Yes,No,No,No,3.24,B,,,,
1567,16,Male,Caucasian,Some College,14.72,13,Yes,Very High,Yes,No,No,No,2.87,C,,,,
1568,18,Male,Asian,Higher than Bachelors,6.02,4,No,Low,No,No,No,No,2.33,D,,,,
